f1_score;pct;utility_score;threshold;jaccard;minority_classes
0.3962;0.3;betweenness;9;0.8;[]
0.4691;0.3;closeness;9;0.8;[]
0.2381;0.3;eigenvector;9;0.8;[]
0.3333;0.3;clustering_coeff;9;0.8;[]
0.2560;0.3;pagerank;9;0.8;[]
0.3962;0.3;hubs;9;0.8;[]
0.4781;0.3;authorities;9;0.8;[]
0.3333;0.3;max_clique;9;0.8;[]
0.2381;0.3;cliques_count;9;0.8;[]
0.4872;0.3;overtime;9;0.8;[]
0.4019;0.3;work_at_weekend;9;0.8;[]
0.4074;0.3;neighborhood_variability_sender;9;0.8;[]
0.5319;0.3;neighborhood_variability_recipient;9;0.8;[]
0.4074;0.3;neighborhood_variability_all;9;0.8;[]
0.3725;0.3;in_degree;9;0.9;[]
0.3721;0.3;out_degree;9;0.9;[]
0.4074;0.3;betweenness;9;0.9;[]
0.4691;0.3;closeness;9;0.9;[]
0.2381;0.3;eigenvector;9;0.9;[]
0.3333;0.3;clustering_coeff;9;0.9;[]
0.2534;0.3;pagerank;9;0.9;[]
0.3962;0.3;hubs;9;0.9;[]
0.3970;0.3;authorities;9;0.9;[]
0.3402;0.3;max_clique;9;0.9;[]
0.2381;0.3;cliques_count;9;0.9;[]
0.4872;0.3;overtime;9;0.9;[]
0.4019;0.3;work_at_weekend;9;0.9;[]
0.4074;0.3;neighborhood_variability_sender;9;0.9;[]
0.4691;0.3;neighborhood_variability_recipient;9;0.9;[]
0.4074;0.3;neighborhood_variability_all;9;0.9;[]
0.3333;0.3;in_degree;9;0.99;[]
0.3846;0.3;out_degree;9;0.99;[]
0.4074;0.3;betweenness;9;0.99;[]
0.4691;0.3;closeness;9;0.99;[]
0.2381;0.3;eigenvector;9;0.99;[]
0.3333;0.3;clustering_coeff;9;0.99;[]
0.2534;0.3;pagerank;9;0.99;[]
0.4074;0.3;hubs;9;0.99;[]
0.3970;0.3;authorities;9;0.99;[]
0.3663;0.3;max_clique;9;0.99;[]
0.2381;0.3;cliques_count;9;0.99;[]
0.4019;0.3;overtime;9;0.99;[]
0.4019;0.3;work_at_weekend;9;0.99;[]
0.4074;0.3;neighborhood_variability_sender;9;0.99;[]
0.4435;0.3;neighborhood_variability_recipient;9;0.99;[]
0.4074;0.3;neighborhood_variability_all;9;0.99;[]
0.4234;0.3;in_degree;10;0.7;[]
0.4684;0.3;out_degree;10;0.7;[]
0.3962;0.3;betweenness;10;0.7;[]
0.4691;0.3;closeness;10;0.7;[]
0.2062;0.3;eigenvector;10;0.7;[]
0.3552;0.3;clustering_coeff;10;0.7;[]
0.4688;0.3;pagerank;10;0.7;[]
0.3846;0.3;hubs;10;0.7;[]
0.4365;0.3;authorities;10;0.7;[]
0.3333;0.3;max_clique;10;0.7;[]
0.3644;0.3;cliques_count;10;0.7;[]
0.3905;0.3;overtime;10;0.7;[]
0.3905;0.3;work_at_weekend;10;0.7;[]
0.4074;0.3;neighborhood_variability_sender;10;0.7;[]
0.4074;0.3;neighborhood_variability_recipient;10;0.7;[]
0.4074;0.3;neighborhood_variability_all;10;0.7;[]
0.4234;0.3;in_degree;10;0.8;[]
0.4995;0.3;out_degree;10;0.8;[]
0.3962;0.3;betweenness;10;0.8;[]
0.4691;0.3;closeness;10;0.8;[]
0.2062;0.3;eigenvector;10;0.8;[]
0.3552;0.3;clustering_coeff;10;0.8;[]
0.2771;0.3;pagerank;10;0.8;[]
0.3846;0.3;hubs;10;0.8;[]
0.4365;0.3;authorities;10;0.8;[]
0.3333;0.3;max_clique;10;0.8;[]
0.3000;0.3;cliques_count;10;0.8;[]
0.3905;0.3;overtime;10;0.8;[]
0.3905;0.3;work_at_weekend;10;0.8;[]
0.4074;0.3;neighborhood_variability_sender;10;0.8;[]
0.4074;0.3;neighborhood_variability_recipient;10;0.8;[]
0.4074;0.3;neighborhood_variability_all;10;0.8;[]
0.4234;0.3;in_degree;10;0.9;[]
0.3914;0.3;out_degree;10;0.9;[]
0.4019;0.3;betweenness;10;0.9;[]
0.4691;0.3;closeness;10;0.9;[]
0.2062;0.3;eigenvector;10;0.9;[]
0.3552;0.3;clustering_coeff;10;0.9;[]
0.2771;0.3;pagerank;10;0.9;[]
0.3846;0.3;hubs;10;0.9;[]
0.4365;0.3;authorities;10;0.9;[]
0.3469;0.3;max_clique;10;0.9;[]
0.3000;0.3;cliques_count;10;0.9;[]
0.3905;0.3;overtime;10;0.9;[]
0.3905;0.3;work_at_weekend;10;0.9;[]
0.4074;0.3;neighborhood_variability_sender;10;0.9;[]
0.4074;0.3;neighborhood_variability_recipient;10;0.9;[]
0.4074;0.3;neighborhood_variability_all;10;0.9;[]
0.3846;0.3;in_degree;10;0.99;[]
0.3436;0.3;out_degree;10;0.99;[]
0.4019;0.3;betweenness;10;0.99;[]
0.4691;0.3;closeness;10;0.99;[]
0.2062;0.3;eigenvector;10;0.99;[]
0.3552;0.3;clustering_coeff;10;0.99;[]
0.2534;0.3;pagerank;10;0.99;[]
0.3962;0.3;hubs;10;0.99;[]
0.4365;0.3;authorities;10;0.99;[]
0.3469;0.3;max_clique;10;0.99;[]
0.3000;0.3;cliques_count;10;0.99;[]
0.3905;0.3;overtime;10;0.99;[]
0.3905;0.3;work_at_weekend;10;0.99;[]
0.4074;0.3;neighborhood_variability_sender;10;0.99;[]
0.4074;0.3;neighborhood_variability_recipient;10;0.99;[]
0.4074;0.3;neighborhood_variability_all;10;0.99;[]
0.4039;0.2;in_degree;2;0.7;[]
0.3704;0.2;out_degree;2;0.7;[]
0.4050;0.2;betweenness;2;0.7;[]
0.6268;0.2;closeness;2;0.7;[]
0.2340;0.2;eigenvector;2;0.7;[]
0.2340;0.2;clustering_coeff;2;0.7;[]
0.4000;0.2;pagerank;2;0.7;[]
0.4098;0.2;hubs;2;0.7;[]
0.5381;0.2;authorities;2;0.7;[]
0.3846;0.2;max_clique;2;0.7;[]
0.4171;0.2;cliques_count;2;0.7;[]
0.4368;0.2;overtime;2;0.7;[]
0.4050;0.2;work_at_weekend;2;0.7;[]
0.4685;0.2;neighborhood_variability_sender;2;0.7;[]
0.6079;0.2;neighborhood_variability_recipient;2;0.7;[]
0.6755;0.2;neighborhood_variability_all;2;0.7;[]
0.4039;0.2;in_degree;2;0.8;[]
0.3704;0.2;out_degree;2;0.8;[]
0.4050;0.2;betweenness;2;0.8;[]
0.6268;0.2;closeness;2;0.8;[]
0.2340;0.2;eigenvector;2;0.8;[]
0.2340;0.2;clustering_coeff;2;0.8;[]
0.4000;0.2;pagerank;2;0.8;[]
0.4098;0.2;hubs;2;0.8;[]
0.5381;0.2;authorities;2;0.8;[]
0.3846;0.2;max_clique;2;0.8;[]
0.4302;0.2;cliques_count;2;0.8;[]
0.4368;0.2;overtime;2;0.8;[]
0.4050;0.2;work_at_weekend;2;0.8;[]
0.4685;0.2;neighborhood_variability_sender;2;0.8;[]
0.6079;0.2;neighborhood_variability_recipient;2;0.8;[]
0.6755;0.2;neighborhood_variability_all;2;0.8;[]
0.4368;0.2;in_degree;2;0.9;[]
0.3704;0.2;out_degree;2;0.9;[]
0.4098;0.2;betweenness;2;0.9;[]
0.6268;0.2;closeness;2;0.9;[]
0.2340;0.2;eigenvector;2;0.9;[]
0.2340;0.2;clustering_coeff;2;0.9;[]
0.4098;0.2;pagerank;2;0.9;[]
0.4098;0.2;hubs;2;0.9;[]
0.5381;0.2;authorities;2;0.9;[]
0.3898;0.2;max_clique;2;0.9;[]
0.4368;0.2;cliques_count;2;0.9;[]
0.4050;0.2;overtime;2;0.9;[]
0.4098;0.2;work_at_weekend;2;0.9;[]
0.3649;0.2;neighborhood_variability_sender;2;0.9;[]
0.6079;0.2;neighborhood_variability_recipient;2;0.9;[]
0.6243;0.2;neighborhood_variability_all;2;0.9;[]
0.4098;0.2;in_degree;2;0.99;[]
0.2340;0.2;out_degree;2;0.99;[]
0.4098;0.2;betweenness;2;0.99;[]
0.6268;0.2;closeness;2;0.99;[]
0.2340;0.2;eigenvector;2;0.99;[]
0.2340;0.2;clustering_coeff;2;0.99;[]
0.4098;0.2;pagerank;2;0.99;[]
0.4098;0.2;hubs;2;0.99;[]
0.5381;0.2;authorities;2;0.99;[]
0.4098;0.2;max_clique;2;0.99;[]
0.4050;0.2;cliques_count;2;0.99;[]
0.4098;0.2;overtime;2;0.99;[]
0.4098;0.2;work_at_weekend;2;0.99;[]
0.3649;0.2;neighborhood_variability_sender;2;0.99;[]
0.4000;0.2;neighborhood_variability_recipient;2;0.99;[]
0.3360;0.2;neighborhood_variability_all;2;0.99;[]
0.3793;0.2;in_degree;3;0.7;[]
0.3840;0.2;out_degree;3;0.7;[]
0.4098;0.2;betweenness;3;0.7;[]
0.6388;0.2;closeness;3;0.7;[]
0.7116;0.2;eigenvector;3;0.7;[]
0.2776;0.2;clustering_coeff;3;0.7;[]
0.5953;0.2;pagerank;3;0.7;[]
0.4050;0.2;hubs;3;0.7;[]
0.5143;0.2;authorities;3;0.7;[]
0.3846;0.2;max_clique;3;0.7;[]
0.4368;0.2;cliques_count;3;0.7;[]
0.4098;0.2;overtime;3;0.7;[]
0.4098;0.2;work_at_weekend;3;0.7;[]
0.6232;0.2;neighborhood_variability_sender;3;0.7;[]
0.4947;0.2;neighborhood_variability_recipient;3;0.7;[]
0.6951;0.2;neighborhood_variability_all;3;0.7;[]
0.3950;0.2;in_degree;3;0.8;[]
0.3840;0.2;out_degree;3;0.8;[]
0.4098;0.2;betweenness;3;0.8;[]
0.6388;0.2;closeness;3;0.8;[]
0.7116;0.2;eigenvector;3;0.8;[]
0.2776;0.2;clustering_coeff;3;0.8;[]
0.5953;0.2;pagerank;3;0.8;[]
0.4050;0.2;hubs;3;0.8;[]
0.5143;0.2;authorities;3;0.8;[]
0.3846;0.2;max_clique;3;0.8;[]
0.4368;0.2;cliques_count;3;0.8;[]
0.4098;0.2;overtime;3;0.8;[]
0.4098;0.2;work_at_weekend;3;0.8;[]
0.6232;0.2;neighborhood_variability_sender;3;0.8;[]
0.4368;0.2;neighborhood_variability_recipient;3;0.8;[]
0.6951;0.2;neighborhood_variability_all;3;0.8;[]
0.3950;0.2;in_degree;3;0.9;[]
0.3635;0.2;out_degree;3;0.9;[]
0.4098;0.2;betweenness;3;0.9;[]
0.6388;0.2;closeness;3;0.9;[]
0.7116;0.2;eigenvector;3;0.9;[]
0.2340;0.2;clustering_coeff;3;0.9;[]
0.5953;0.2;pagerank;3;0.9;[]
0.4050;0.2;hubs;3;0.9;[]
0.5143;0.2;authorities;3;0.9;[]
0.3898;0.2;max_clique;3;0.9;[]
0.4368;0.2;cliques_count;3;0.9;[]
0.4098;0.2;overtime;3;0.9;[]
0.4098;0.2;work_at_weekend;3;0.9;[]
0.5965;0.2;neighborhood_variability_sender;3;0.9;[]
0.4000;0.2;neighborhood_variability_recipient;3;0.9;[]
0.6951;0.2;neighborhood_variability_all;3;0.9;[]
0.4000;0.2;in_degree;3;0.99;[]
0.2340;0.2;out_degree;3;0.99;[]
0.4098;0.2;betweenness;3;0.99;[]
0.6388;0.2;closeness;3;0.99;[]
0.7116;0.2;eigenvector;3;0.99;[]
0.2340;0.2;clustering_coeff;3;0.99;[]
0.2340;0.2;pagerank;3;0.99;[]
0.4050;0.2;hubs;3;0.99;[]
0.2340;0.2;authorities;3;0.99;[]
0.4050;0.2;max_clique;3;0.99;[]
0.2340;0.2;cliques_count;3;0.99;[]
0.4098;0.2;overtime;3;0.99;[]
0.4098;0.2;work_at_weekend;3;0.99;[]
0.3466;0.2;neighborhood_variability_sender;3;0.99;[]
0.4098;0.2;neighborhood_variability_recipient;3;0.99;[]
0.6643;0.2;neighborhood_variability_all;3;0.99;[]
0.4000;0.2;in_degree;4;0.7;[]
0.3704;0.2;out_degree;4;0.7;[]
0.4050;0.2;betweenness;4;0.7;[]
0.6148;0.2;closeness;4;0.7;[]
0.2340;0.2;eigenvector;4;0.7;[]
0.2340;0.2;clustering_coeff;4;0.7;[]
0.6323;0.2;pagerank;4;0.7;[]
0.4098;0.2;hubs;4;0.7;[]
0.5381;0.2;authorities;4;0.7;[]
0.3846;0.2;max_clique;4;0.7;[]
0.3846;0.2;cliques_count;4;0.7;[]
0.6265;0.2;overtime;4;0.7;[]
0.4098;0.2;work_at_weekend;4;0.7;[]
0.5274;0.2;neighborhood_variability_sender;4;0.7;[]
0.6303;0.2;neighborhood_variability_recipient;4;0.7;[]
0.4098;0.2;neighborhood_variability_all;4;0.7;[]
0.4000;0.2;in_degree;4;0.8;[]
0.3704;0.2;out_degree;4;0.8;[]
0.4050;0.2;betweenness;4;0.8;[]
0.6148;0.2;closeness;4;0.8;[]
0.2340;0.2;eigenvector;4;0.8;[]
0.2340;0.2;clustering_coeff;4;0.8;[]
0.6323;0.2;pagerank;4;0.8;[]
0.4098;0.2;hubs;4;0.8;[]
0.5381;0.2;authorities;4;0.8;[]
0.3846;0.2;max_clique;4;0.8;[]
0.3846;0.2;cliques_count;4;0.8;[]
0.6265;0.2;overtime;4;0.8;[]
0.4098;0.2;work_at_weekend;4;0.8;[]
0.5274;0.2;neighborhood_variability_sender;4;0.8;[]
0.6303;0.2;neighborhood_variability_recipient;4;0.8;[]
0.4098;0.2;neighborhood_variability_all;4;0.8;[]
0.4098;0.2;in_degree;4;0.9;[]
0.3704;0.2;out_degree;4;0.9;[]
0.4098;0.2;betweenness;4;0.9;[]
0.6148;0.2;closeness;4;0.9;[]
0.2340;0.2;eigenvector;4;0.9;[]
0.2340;0.2;clustering_coeff;4;0.9;[]
0.6323;0.2;pagerank;4;0.9;[]
0.4098;0.2;hubs;4;0.9;[]
0.5381;0.2;authorities;4;0.9;[]
0.3846;0.2;max_clique;4;0.9;[]
0.3846;0.2;cliques_count;4;0.9;[]
0.6265;0.2;overtime;4;0.9;[]
0.4098;0.2;work_at_weekend;4;0.9;[]
0.5274;0.2;neighborhood_variability_sender;4;0.9;[]
0.4434;0.2;neighborhood_variability_recipient;4;0.9;[]
0.4098;0.2;neighborhood_variability_all;4;0.9;[]
0.4098;0.2;in_degree;4;0.99;[]
0.2340;0.2;out_degree;4;0.99;[]
0.4098;0.2;betweenness;4;0.99;[]
0.6268;0.2;closeness;4;0.99;[]
0.2340;0.2;eigenvector;4;0.99;[]
0.2340;0.2;clustering_coeff;4;0.99;[]
0.6323;0.2;pagerank;4;0.99;[]
0.4098;0.2;hubs;4;0.99;[]
0.5381;0.2;authorities;4;0.99;[]
0.4098;0.2;max_clique;4;0.99;[]
0.3571;0.2;cliques_count;4;0.99;[]
0.4098;0.2;overtime;4;0.99;[]
0.4098;0.2;work_at_weekend;4;0.99;[]
0.4052;0.2;neighborhood_variability_sender;4;0.99;[]
0.4000;0.2;neighborhood_variability_recipient;4;0.99;[]
0.4098;0.2;neighborhood_variability_all;4;0.99;[]
0.3846;0.2;in_degree;5;0.7;[]
0.3704;0.2;out_degree;5;0.7;[]
0.4000;0.2;betweenness;5;0.7;[]
0.4098;0.2;closeness;5;0.7;[]
0.3185;0.2;eigenvector;5;0.7;[]
0.2340;0.2;clustering_coeff;5;0.7;[]
0.4050;0.2;pagerank;5;0.7;[]
0.4098;0.2;hubs;5;0.7;[]
0.6029;0.2;authorities;5;0.7;[]
0.4000;0.2;max_clique;5;0.7;[]
0.4178;0.2;cliques_count;5;0.7;[]
0.4050;0.2;overtime;5;0.7;[]
0.4098;0.2;work_at_weekend;5;0.7;[]
0.4052;0.2;neighborhood_variability_sender;5;0.7;[]
0.4098;0.2;neighborhood_variability_recipient;5;0.7;[]
0.4450;0.2;neighborhood_variability_all;5;0.7;[]
0.3846;0.2;in_degree;5;0.8;[]
0.3704;0.2;out_degree;5;0.8;[]
0.4000;0.2;betweenness;5;0.8;[]
0.4098;0.2;closeness;5;0.8;[]
0.3185;0.2;eigenvector;5;0.8;[]
0.2340;0.2;clustering_coeff;5;0.8;[]
0.4050;0.2;pagerank;5;0.8;[]
0.4098;0.2;hubs;5;0.8;[]
0.6029;0.2;authorities;5;0.8;[]
0.4000;0.2;max_clique;5;0.8;[]
0.3279;0.2;cliques_count;5;0.8;[]
0.4050;0.2;overtime;5;0.8;[]
0.4098;0.2;work_at_weekend;5;0.8;[]
0.4052;0.2;neighborhood_variability_sender;5;0.8;[]
0.4098;0.2;neighborhood_variability_recipient;5;0.8;[]
0.4450;0.2;neighborhood_variability_all;5;0.8;[]
0.3846;0.2;in_degree;5;0.9;[]
0.3704;0.2;out_degree;5;0.9;[]
0.4000;0.2;betweenness;5;0.9;[]
0.4098;0.2;closeness;5;0.9;[]
0.3185;0.2;eigenvector;5;0.9;[]
0.2340;0.2;clustering_coeff;5;0.9;[]
0.4050;0.2;pagerank;5;0.9;[]
0.4098;0.2;hubs;5;0.9;[]
0.6029;0.2;authorities;5;0.9;[]
0.4000;0.2;max_clique;5;0.9;[]
0.3279;0.2;cliques_count;5;0.9;[]
0.4098;0.2;overtime;5;0.9;[]
0.4098;0.2;work_at_weekend;5;0.9;[]
0.4052;0.2;neighborhood_variability_sender;5;0.9;[]
0.4098;0.2;neighborhood_variability_recipient;5;0.9;[]
0.4450;0.2;neighborhood_variability_all;5;0.9;[]
0.3846;0.2;in_degree;5;0.99;[]
0.3704;0.2;out_degree;5;0.99;[]
0.4000;0.2;betweenness;5;0.99;[]
0.4098;0.2;closeness;5;0.99;[]
0.3185;0.2;eigenvector;5;0.99;[]
0.2340;0.2;clustering_coeff;5;0.99;[]
0.4050;0.2;pagerank;5;0.99;[]
0.4098;0.2;hubs;5;0.99;[]
0.3571;0.2;authorities;5;0.99;[]
0.4098;0.2;max_clique;5;0.99;[]
0.2340;0.2;cliques_count;5;0.99;[]
0.4098;0.2;overtime;5;0.99;[]
0.4098;0.2;work_at_weekend;5;0.99;[]
0.4052;0.2;neighborhood_variability_sender;5;0.99;[]
0.4098;0.2;neighborhood_variability_recipient;5;0.99;[]
0.4450;0.2;neighborhood_variability_all;5;0.99;[]
0.4500;0.2;in_degree;6;0.7;[]
0.5515;0.2;out_degree;6;0.7;[]
0.4098;0.2;betweenness;6;0.7;[]
0.4098;0.2;closeness;6;0.7;[]
0.6729;0.2;eigenvector;6;0.7;[]
0.2776;0.2;clustering_coeff;6;0.7;[]
0.2258;0.2;pagerank;6;0.7;[]
0.4098;0.2;hubs;6;0.7;[]
0.4557;0.2;authorities;6;0.7;[]
0.3793;0.2;max_clique;6;0.7;[]
0.3176;0.2;cliques_count;6;0.7;[]
0.4368;0.2;overtime;6;0.7;[]
0.4050;0.2;work_at_weekend;6;0.7;[]
0.6344;0.2;neighborhood_variability_sender;6;0.7;[]
0.4000;0.2;neighborhood_variability_recipient;6;0.7;[]
0.6364;0.2;neighborhood_variability_all;6;0.7;[]
0.4500;0.2;in_degree;6;0.8;[]
0.5515;0.2;out_degree;6;0.8;[]
0.4098;0.2;betweenness;6;0.8;[]
0.4098;0.2;closeness;6;0.8;[]
0.6729;0.2;eigenvector;6;0.8;[]
0.2776;0.2;clustering_coeff;6;0.8;[]
0.2258;0.2;pagerank;6;0.8;[]
0.4098;0.2;hubs;6;0.8;[]
0.4557;0.2;authorities;6;0.8;[]
0.3793;0.2;max_clique;6;0.8;[]
0.3176;0.2;cliques_count;6;0.8;[]
0.4368;0.2;overtime;6;0.8;[]
0.4050;0.2;work_at_weekend;6;0.8;[]
0.6344;0.2;neighborhood_variability_sender;6;0.8;[]
0.4000;0.2;neighborhood_variability_recipient;6;0.8;[]
0.6364;0.2;neighborhood_variability_all;6;0.8;[]
0.4500;0.2;in_degree;6;0.9;[]
0.5219;0.2;out_degree;6;0.9;[]
0.4098;0.2;betweenness;6;0.9;[]
0.4098;0.2;closeness;6;0.9;[]
0.6473;0.2;eigenvector;6;0.9;[]
0.2776;0.2;clustering_coeff;6;0.9;[]
0.2340;0.2;pagerank;6;0.9;[]
0.4098;0.2;hubs;6;0.9;[]
0.4557;0.2;authorities;6;0.9;[]
0.3793;0.2;max_clique;6;0.9;[]
0.2889;0.2;cliques_count;6;0.9;[]
0.4050;0.2;overtime;6;0.9;[]
0.4098;0.2;work_at_weekend;6;0.9;[]
0.6344;0.2;neighborhood_variability_sender;6;0.9;[]
0.4000;0.2;neighborhood_variability_recipient;6;0.9;[]
0.6364;0.2;neighborhood_variability_all;6;0.9;[]
0.4901;0.2;in_degree;6;0.99;[]
0.2340;0.2;out_degree;6;0.99;[]
0.4098;0.2;betweenness;6;0.99;[]
0.4098;0.2;closeness;6;0.99;[]
0.6473;0.2;eigenvector;6;0.99;[]
0.2340;0.2;clustering_coeff;6;0.99;[]
0.2340;0.2;pagerank;6;0.99;[]
0.4098;0.2;hubs;6;0.99;[]
0.2340;0.2;authorities;6;0.99;[]
0.3793;0.2;max_clique;6;0.99;[]
0.2340;0.2;cliques_count;6;0.99;[]
0.4098;0.2;overtime;6;0.99;[]
0.4098;0.2;work_at_weekend;6;0.99;[]
0.6344;0.2;neighborhood_variability_sender;6;0.99;[]
0.4000;0.2;neighborhood_variability_recipient;6;0.99;[]
0.3937;0.2;neighborhood_variability_all;6;0.99;[]
0.4434;0.2;in_degree;7;0.7;[]
0.4115;0.2;out_degree;7;0.7;[]
0.4050;0.2;betweenness;7;0.7;[]
0.4098;0.2;closeness;7;0.7;[]
0.2340;0.2;eigenvector;7;0.7;[]
0.3185;0.2;clustering_coeff;7;0.7;[]
0.4574;0.2;pagerank;7;0.7;[]
0.4098;0.2;hubs;7;0.7;[]
0.4852;0.2;authorities;7;0.7;[]
0.3571;0.2;max_clique;7;0.7;[]
0.3176;0.2;cliques_count;7;0.7;[]
0.4758;0.2;overtime;7;0.7;[]
0.4236;0.2;work_at_weekend;7;0.7;[]
0.4375;0.2;neighborhood_variability_sender;7;0.7;[]
0.4098;0.2;neighborhood_variability_recipient;7;0.7;[]
0.4098;0.2;neighborhood_variability_all;7;0.7;[]
0.4434;0.2;in_degree;7;0.8;[]
0.4115;0.2;out_degree;7;0.8;[]
0.4050;0.2;betweenness;7;0.8;[]
0.4098;0.2;closeness;7;0.8;[]
0.2340;0.2;eigenvector;7;0.8;[]
0.3185;0.2;clustering_coeff;7;0.8;[]
0.4574;0.2;pagerank;7;0.8;[]
0.4098;0.2;hubs;7;0.8;[]
0.4852;0.2;authorities;7;0.8;[]
0.3571;0.2;max_clique;7;0.8;[]
0.3176;0.2;cliques_count;7;0.8;[]
0.4758;0.2;overtime;7;0.8;[]
0.3950;0.2;work_at_weekend;7;0.8;[]
0.4375;0.2;neighborhood_variability_sender;7;0.8;[]
0.4098;0.2;neighborhood_variability_recipient;7;0.8;[]
0.4098;0.2;neighborhood_variability_all;7;0.8;[]
0.4434;0.2;in_degree;7;0.9;[]
0.3866;0.2;out_degree;7;0.9;[]
0.4050;0.2;betweenness;7;0.9;[]
0.4098;0.2;closeness;7;0.9;[]
0.2340;0.2;eigenvector;7;0.9;[]
0.3185;0.2;clustering_coeff;7;0.9;[]
0.2340;0.2;pagerank;7;0.9;[]
0.4098;0.2;hubs;7;0.9;[]
0.2340;0.2;authorities;7;0.9;[]
0.3571;0.2;max_clique;7;0.9;[]
0.3087;0.2;cliques_count;7;0.9;[]
0.4758;0.2;overtime;7;0.9;[]
0.3950;0.2;work_at_weekend;7;0.9;[]
0.4375;0.2;neighborhood_variability_sender;7;0.9;[]
0.4098;0.2;neighborhood_variability_recipient;7;0.9;[]
0.4098;0.2;neighborhood_variability_all;7;0.9;[]
0.4236;0.2;in_degree;7;0.99;[]
0.3841;0.2;out_degree;7;0.99;[]
0.4050;0.2;betweenness;7;0.99;[]
0.4098;0.2;closeness;7;0.99;[]
0.2340;0.2;eigenvector;7;0.99;[]
0.3185;0.2;clustering_coeff;7;0.99;[]
0.2340;0.2;pagerank;7;0.99;[]
0.4098;0.2;hubs;7;0.99;[]
0.2340;0.2;authorities;7;0.99;[]
0.3684;0.2;max_clique;7;0.99;[]
0.2340;0.2;cliques_count;7;0.99;[]
0.4837;0.2;overtime;7;0.99;[]
0.4098;0.2;work_at_weekend;7;0.99;[]
0.4375;0.2;neighborhood_variability_sender;7;0.99;[]
0.4098;0.2;neighborhood_variability_recipient;7;0.99;[]
0.4098;0.2;neighborhood_variability_all;7;0.99;[]
0.3793;0.2;in_degree;8;0.7;[]
0.4985;0.2;out_degree;8;0.7;[]
0.4098;0.2;betweenness;8;0.7;[]
0.4947;0.2;closeness;8;0.7;[]
0.2340;0.2;eigenvector;8;0.7;[]
0.2984;0.2;clustering_coeff;8;0.7;[]
0.2685;0.2;pagerank;8;0.7;[]
0.4000;0.2;hubs;8;0.7;[]
0.2340;0.2;authorities;8;0.7;[]
0.3514;0.2;max_clique;8;0.7;[]
0.3032;0.2;cliques_count;8;0.7;[]
0.4000;0.2;overtime;8;0.7;[]
0.5373;0.2;work_at_weekend;8;0.7;[]
0.3985;0.2;neighborhood_variability_sender;8;0.7;[]
0.4368;0.2;neighborhood_variability_recipient;8;0.7;[]
0.4098;0.2;neighborhood_variability_all;8;0.7;[]
0.3793;0.2;in_degree;8;0.8;[]
0.4582;0.2;out_degree;8;0.8;[]
0.4098;0.2;betweenness;8;0.8;[]
0.4947;0.2;closeness;8;0.8;[]
0.2340;0.2;eigenvector;8;0.8;[]
0.2776;0.2;clustering_coeff;8;0.8;[]
0.2685;0.2;pagerank;8;0.8;[]
0.4000;0.2;hubs;8;0.8;[]
0.2340;0.2;authorities;8;0.8;[]
0.3514;0.2;max_clique;8;0.8;[]
0.3032;0.2;cliques_count;8;0.8;[]
0.4000;0.2;overtime;8;0.8;[]
0.5373;0.2;work_at_weekend;8;0.8;[]
0.3985;0.2;neighborhood_variability_sender;8;0.8;[]
0.4368;0.2;neighborhood_variability_recipient;8;0.8;[]
0.4098;0.2;neighborhood_variability_all;8;0.8;[]
0.3793;0.2;in_degree;8;0.9;[]
0.4582;0.2;out_degree;8;0.9;[]
0.4098;0.2;betweenness;8;0.9;[]
0.4947;0.2;closeness;8;0.9;[]
0.2340;0.2;eigenvector;8;0.9;[]
0.2776;0.2;clustering_coeff;8;0.9;[]
0.2475;0.2;pagerank;8;0.9;[]
0.4000;0.2;hubs;8;0.9;[]
0.2340;0.2;authorities;8;0.9;[]
0.3514;0.2;max_clique;8;0.9;[]
0.2857;0.2;cliques_count;8;0.9;[]
0.4000;0.2;overtime;8;0.9;[]
0.5373;0.2;work_at_weekend;8;0.9;[]
0.3985;0.2;neighborhood_variability_sender;8;0.9;[]
0.4368;0.2;neighborhood_variability_recipient;8;0.9;[]
0.4098;0.2;neighborhood_variability_all;8;0.9;[]
0.2340;0.2;in_degree;8;0.99;[]
0.2562;0.2;out_degree;8;0.99;[]
0.4098;0.2;betweenness;8;0.99;[]
0.4947;0.2;closeness;8;0.99;[]
0.2340;0.2;eigenvector;8;0.99;[]
0.2776;0.2;clustering_coeff;8;0.99;[]
0.2475;0.2;pagerank;8;0.99;[]
0.4098;0.2;hubs;8;0.99;[]
0.2340;0.2;authorities;8;0.99;[]
0.4098;0.2;max_clique;8;0.99;[]
0.2857;0.2;cliques_count;8;0.99;[]
0.4050;0.2;overtime;8;0.99;[]
0.5373;0.2;work_at_weekend;8;0.99;[]
0.3985;0.2;neighborhood_variability_sender;8;0.99;[]
0.4434;0.2;neighborhood_variability_recipient;8;0.99;[]
0.4098;0.2;neighborhood_variability_all;8;0.99;[]
0.4105;0.2;in_degree;9;0.7;[]
0.5671;0.2;out_degree;9;0.7;[]
0.4098;0.2;betweenness;9;0.7;[]
0.4947;0.2;closeness;9;0.7;[]
0.2340;0.2;eigenvector;9;0.7;[]
0.2984;0.2;clustering_coeff;9;0.7;[]
0.2886;0.2;pagerank;9;0.7;[]
0.4000;0.2;hubs;9;0.7;[]
0.2562;0.2;authorities;9;0.7;[]
0.3394;0.2;max_clique;9;0.7;[]
0.3690;0.2;cliques_count;9;0.7;[]
